datetimes,load_profile,y
2016-01-02 00:00:00,488,477
2016-01-02 03:00:00,486,477
2016-01-02 06:00:00,488,477
2016-01-02 09:00:00,482,471
2016-01-02 12:00:00,484,476
2016-01-02 15:00:00,474,467
2016-01-02 18:00:00,477,465
2016-01-02 21:00:00,477,462
2016-01-03 00:00:00,477,472
2016-01-03 03:00:00,471,474
2016-01-03 06:00:00,476,485
2016-01-03 09:00:00,467,479
2016-01-03 12:00:00,465,529
2016-01-03 15:00:00,462,642
2016-01-03 18:00:00,472,526
2016-01-03 21:00:00,474,515
2016-01-04 00:00:00,485,484
2016-01-04 03:00:00,479,478
2016-01-04 06:00:00,529,479
2016-01-04 09:00:00,642,478
2016-01-04 12:00:00,526,507
2016-01-04 15:00:00,515,590
2016-01-04 18:00:00,484,550
2016-01-04 21:00:00,478,521
2016-01-05 00:00:00,479,481
2016-01-05 03:00:00,478,469
2016-01-05 06:00:00,507,476
2016-01-05 09:00:00,590,475
2016-01-05 12:00:00,550,477
2016-01-05 15:00:00,521,475
2016-01-05 18:00:00,481,462
2016-01-05 21:00:00,469,470
2016-01-06 00:00:00,476,474
2016-01-06 03:00:00,475,480
2016-01-06 06:00:00,477,481
2016-01-06 09:00:00,475,478
2016-01-06 12:00:00,462,586
2016-01-06 15:00:00,470,633
2016-01-06 18:00:00,474,603
2016-01-06 21:00:00,480,589
2016-01-07 00:00:00,481,482
2016-01-07 03:00:00,478,481
2016-01-07 06:00:00,586,483
2016-01-07 09:00:00,633,493
2016-01-07 12:00:00,603,555
2016-01-07 15:00:00,589,548
2016-01-07 18:00:00,482,529
2016-01-07 21:00:00,481,512
2016-01-08 00:00:00,483,489
2016-01-08 03:00:00,493,486
2016-01-08 06:00:00,555,481
2016-01-08 09:00:00,548,480
2016-01-08 12:00:00,529,483
2016-01-08 15:00:00,512,480
2016-01-08 18:00:00,489,478
2016-01-08 21:00:00,486,473
2016-01-09 00:00:00,481,478
2016-01-09 03:00:00,480,481
2016-01-09 06:00:00,483,490
2016-01-09 09:00:00,480,485
2016-01-09 12:00:00,478,485
2016-01-09 15:00:00,473,475
2016-01-09 18:00:00,478,475
2016-01-09 21:00:00,481,469
2016-01-10 00:00:00,490,476
2016-01-10 03:00:00,485,477
2016-01-10 06:00:00,485,470
2016-01-10 09:00:00,475,559
2016-01-10 12:00:00,475,2611
2016-01-10 15:00:00,469,3121
2016-01-10 18:00:00,476,3345
2016-01-10 21:00:00,477,943
2016-01-11 00:00:00,470,532
2016-01-11 03:00:00,559,516
2016-01-11 06:00:00,2611,522
2016-01-11 09:00:00,3121,615
2016-01-11 12:00:00,3345,3179
2016-01-11 15:00:00,943,2883
2016-01-11 18:00:00,532,2647
2016-01-11 21:00:00,516,1158
2016-01-12 00:00:00,522,518
2016-01-12 03:00:00,615,513
2016-01-12 06:00:00,3179,525
2016-01-12 09:00:00,2883,599
2016-01-12 12:00:00,2647,2589
2016-01-12 15:00:00,1158,2703
2016-01-12 18:00:00,518,2482
2016-01-12 21:00:00,513,1153
2016-01-13 00:00:00,525,565
2016-01-13 03:00:00,599,569
2016-01-13 06:00:00,2589,586
2016-01-13 09:00:00,2703,708
2016-01-13 12:00:00,2482,2641
2016-01-13 15:00:00,1153,3070
2016-01-13 18:00:00,565,2637
2016-01-13 21:00:00,569,996
2016-01-14 00:00:00,586,610
2016-01-14 03:00:00,708,569
2016-01-14 06:00:00,2641,557
2016-01-14 09:00:00,3070,663
2016-01-14 12:00:00,2637,2929
2016-01-14 15:00:00,996,3139
2016-01-14 18:00:00,610,1457
2016-01-14 21:00:00,569,650
2016-01-15 00:00:00,557,546
2016-01-15 03:00:00,663,546
2016-01-15 06:00:00,2929,554
2016-01-15 09:00:00,3139,567
2016-01-15 12:00:00,1457,570
2016-01-15 15:00:00,650,557
2016-01-15 18:00:00,546,538
2016-01-15 21:00:00,546,548
2016-01-16 00:00:00,554,552
2016-01-16 03:00:00,567,567
2016-01-16 06:00:00,570,562
2016-01-16 09:00:00,557,576
2016-01-16 12:00:00,538,586
2016-01-16 15:00:00,548,574
2016-01-16 18:00:00,552,541
2016-01-16 21:00:00,567,554
2016-01-17 00:00:00,562,572
2016-01-17 03:00:00,576,583
2016-01-17 06:00:00,586,599
2016-01-17 09:00:00,574,712
2016-01-17 12:00:00,541,3010
2016-01-17 15:00:00,554,2997
2016-01-17 18:00:00,572,2564
2016-01-17 21:00:00,583,1280
2016-01-18 00:00:00,599,700
2016-01-18 03:00:00,712,707
2016-01-18 06:00:00,3010,726
2016-01-18 09:00:00,2997,850
2016-01-18 12:00:00,2564,2649
2016-01-18 15:00:00,1280,3535
2016-01-18 18:00:00,700,3144
2016-01-18 21:00:00,707,1255
2016-01-19 00:00:00,726,646
2016-01-19 03:00:00,850,644
2016-01-19 06:00:00,2649,657
2016-01-19 09:00:00,3535,798
2016-01-19 12:00:00,3144,2562
2016-01-19 15:00:00,1255,2617
2016-01-19 18:00:00,646,2394
2016-01-19 21:00:00,644,1215
2016-01-20 00:00:00,657,660
2016-01-20 03:00:00,798,662
2016-01-20 06:00:00,2562,667
2016-01-20 09:00:00,2617,783
2016-01-20 12:00:00,2394,2517
2016-01-20 15:00:00,1215,2611
2016-01-20 18:00:00,660,2262
2016-01-20 21:00:00,662,1188
2016-01-21 00:00:00,667,721
2016-01-21 03:00:00,783,685
2016-01-21 06:00:00,2517,659
2016-01-21 09:00:00,2611,791
2016-01-21 12:00:00,2262,2536
2016-01-21 15:00:00,1188,2465
2016-01-21 18:00:00,721,1368
2016-01-21 21:00:00,685,694
2016-01-22 00:00:00,659,631
2016-01-22 03:00:00,791,634
2016-01-22 06:00:00,2536,602
2016-01-22 09:00:00,2465,615
2016-01-22 12:00:00,1368,633
2016-01-22 15:00:00,694,618
2016-01-22 18:00:00,631,586
2016-01-22 21:00:00,634,568
2016-01-23 00:00:00,602,586
2016-01-23 03:00:00,615,588
2016-01-23 06:00:00,633,612
2016-01-23 09:00:00,618,618
2016-01-23 12:00:00,586,631
2016-01-23 15:00:00,568,621
2016-01-23 18:00:00,586,596
2016-01-23 21:00:00,588,566
2016-01-24 00:00:00,612,580
2016-01-24 03:00:00,618,570
2016-01-24 06:00:00,631,580
2016-01-24 09:00:00,621,679
2016-01-24 12:00:00,596,2422
2016-01-24 15:00:00,566,2348
2016-01-24 18:00:00,580,1935
2016-01-24 21:00:00,570,1000
2016-01-25 00:00:00,580,507
2016-01-25 03:00:00,679,495
2016-01-25 06:00:00,2422,500
2016-01-25 09:00:00,2348,604
2016-01-25 12:00:00,1935,2266
2016-01-25 15:00:00,1000,2436
2016-01-25 18:00:00,507,1937
2016-01-25 21:00:00,495,1063
2016-01-26 00:00:00,500,516
2016-01-26 03:00:00,604,482
2016-01-26 06:00:00,2266,489
2016-01-26 09:00:00,2436,571
2016-01-26 12:00:00,1937,2186
2016-01-26 15:00:00,1063,2634
2016-01-26 18:00:00,516,2287
2016-01-26 21:00:00,482,1083
2016-01-27 00:00:00,489,535
2016-01-27 03:00:00,571,450
2016-01-27 06:00:00,2186,441
2016-01-27 09:00:00,2634,539
2016-01-27 12:00:00,2287,2415
2016-01-27 15:00:00,1083,2630
2016-01-27 18:00:00,535,2545
