datetimes,load_profile,y
2016-01-02 00:00:00,84.0,98.0
2016-01-02 03:00:00,84.0,90.0
2016-01-02 06:00:00,80.0,84.0
2016-01-02 09:00:00,66.012,78.0
2016-01-02 12:00:00,80.012,82.0
2016-01-02 15:00:00,106.0,54.03199999999999
2016-01-02 18:00:00,98.0,52.04799999999999
2016-01-02 21:00:00,90.0,80.008
2016-01-03 00:00:00,84.0,84.0
2016-01-03 03:00:00,78.0,80.0
2016-01-03 06:00:00,82.0,82.0
2016-01-03 09:00:00,54.03199999999999,84.0
2016-01-03 12:00:00,52.04799999999999,88.0
2016-01-03 15:00:00,80.008,64.01599999999999
2016-01-03 18:00:00,84.0,56.04399999999998
2016-01-03 21:00:00,80.0,80.00399999999999
2016-01-04 00:00:00,82.0,92.0
2016-01-04 03:00:00,84.0,84.0
2016-01-04 06:00:00,88.0,80.0
2016-01-04 09:00:00,64.01599999999999,78.0
2016-01-04 12:00:00,56.04399999999998,82.0
2016-01-04 15:00:00,80.00399999999999,58.01999999999999
2016-01-04 18:00:00,92.0,44.05199999999999
2016-01-04 21:00:00,84.0,88.008
2016-01-05 00:00:00,80.0,94.0
2016-01-05 03:00:00,78.0,108.0
2016-01-05 06:00:00,82.0,92.0
2016-01-05 09:00:00,58.01999999999999,86.0
2016-01-05 12:00:00,44.05199999999999,86.0
2016-01-05 15:00:00,88.008,68.012
2016-01-05 18:00:00,94.0,68.01599999999999
2016-01-05 21:00:00,108.0,82.0
2016-01-06 00:00:00,92.0,90.0
2016-01-06 03:00:00,86.0,96.0
2016-01-06 06:00:00,86.0,80.0
2016-01-06 09:00:00,68.012,78.0
2016-01-06 12:00:00,68.01599999999999,2074.0
2016-01-06 15:00:00,82.0,12814.032
2016-01-06 18:00:00,90.0,12538.0
2016-01-06 21:00:00,96.0,382.0
2016-01-07 00:00:00,80.0,146.0
2016-01-07 03:00:00,78.0,102.0
2016-01-07 06:00:00,2074.0,86.0
2016-01-07 09:00:00,12814.032,86.0
2016-01-07 12:00:00,12538.0,4314.0
2016-01-07 15:00:00,382.0,15830.044000000002
2016-01-07 18:00:00,146.0,8980.052000000003
2016-01-07 21:00:00,102.0,284.0
2016-01-08 00:00:00,86.0,142.0
2016-01-08 03:00:00,86.0,86.0
2016-01-08 06:00:00,4314.0,80.0
2016-01-08 09:00:00,15830.044000000002,78.0
2016-01-08 12:00:00,8980.052000000003,122.0
2016-01-08 15:00:00,284.0,136.0
2016-01-08 18:00:00,142.0,96.016
2016-01-08 21:00:00,86.0,94.0
2016-01-09 00:00:00,80.0,108.0
2016-01-09 03:00:00,78.0,90.0
2016-01-09 06:00:00,122.0,82.0
2016-01-09 09:00:00,136.0,84.0
2016-01-09 12:00:00,96.016,78.0
2016-01-09 15:00:00,94.0,72.0
2016-01-09 18:00:00,108.0,66.02399999999999
2016-01-09 21:00:00,90.0,104.0
2016-01-10 00:00:00,82.0,90.0
2016-01-10 03:00:00,84.0,88.0
2016-01-10 06:00:00,78.0,78.0
2016-01-10 09:00:00,72.0,84.0
2016-01-10 12:00:00,66.02399999999999,2260.0
2016-01-10 15:00:00,104.0,13466.012000000002
2016-01-10 18:00:00,90.0,14450.04
2016-01-10 21:00:00,88.0,458.008
2016-01-11 00:00:00,78.0,146.0
2016-01-11 03:00:00,84.0,84.0
2016-01-11 06:00:00,2260.0,84.0
2016-01-11 09:00:00,13466.012000000002,80.0
2016-01-11 12:00:00,14450.04,2956.0
2016-01-11 15:00:00,458.008,16674.004
2016-01-11 18:00:00,146.0,11866.048000000003
2016-01-11 21:00:00,84.0,396.004
2016-01-12 00:00:00,84.0,140.0
2016-01-12 03:00:00,80.0,82.0
2016-01-12 06:00:00,2956.0,88.0
2016-01-12 09:00:00,16674.004,84.0
2016-01-12 12:00:00,11866.048000000003,2616.0
2016-01-12 15:00:00,396.004,15040.0
2016-01-12 18:00:00,140.0,12546.0
2016-01-12 21:00:00,82.0,380.0
2016-01-13 00:00:00,88.0,182.0
2016-01-13 03:00:00,84.0,94.0
2016-01-13 06:00:00,2616.0,88.0
2016-01-13 09:00:00,15040.0,90.0
2016-01-13 12:00:00,12546.0,3142.0
2016-01-13 15:00:00,380.0,16716.059999999998
2016-01-13 18:00:00,182.0,11348.128
2016-01-13 21:00:00,94.0,362.012
2016-01-14 00:00:00,88.0,140.0
2016-01-14 03:00:00,90.0,92.0
2016-01-14 06:00:00,3142.0,88.0
2016-01-14 09:00:00,16716.059999999998,82.0
2016-01-14 12:00:00,11348.128,5156.0
2016-01-14 15:00:00,362.012,15634.0
2016-01-14 18:00:00,140.0,9614.0
2016-01-14 21:00:00,92.0,1390.0
2016-01-15 00:00:00,88.0,314.0
2016-01-15 03:00:00,82.0,90.0
2016-01-15 06:00:00,5156.0,88.0
2016-01-15 09:00:00,15634.0,80.0
2016-01-15 12:00:00,9614.0,280.0
2016-01-15 15:00:00,1390.0,544.0240000000001
2016-01-15 18:00:00,314.0,188.00799999999998
2016-01-15 21:00:00,90.0,110.0
2016-01-16 00:00:00,88.0,112.0
2016-01-16 03:00:00,80.0,96.0
2016-01-16 06:00:00,280.0,82.0
2016-01-16 09:00:00,544.0240000000001,80.0
2016-01-16 12:00:00,188.00799999999998,92.0
2016-01-16 15:00:00,110.0,90.0
2016-01-16 18:00:00,112.0,34.0
2016-01-16 21:00:00,96.0,84.0
2016-01-17 00:00:00,82.0,104.0
2016-01-17 03:00:00,80.0,86.0
2016-01-17 06:00:00,92.0,86.0
2016-01-17 09:00:00,90.0,78.0
2016-01-17 12:00:00,34.0,2288.0
2016-01-17 15:00:00,84.0,12120.024000000001
2016-01-17 18:00:00,104.0,11056.048000000003
2016-01-17 21:00:00,86.0,440.004
2016-01-18 00:00:00,86.0,162.0
2016-01-18 03:00:00,78.0,90.0
2016-01-18 06:00:00,2288.0,88.0
2016-01-18 09:00:00,12120.024000000001,84.0
2016-01-18 12:00:00,11056.048000000003,2272.0
2016-01-18 15:00:00,440.004,13858.0
2016-01-18 18:00:00,162.0,11514.0
2016-01-18 21:00:00,90.0,354.0
2016-01-19 00:00:00,88.0,154.0
2016-01-19 03:00:00,84.0,92.0
2016-01-19 06:00:00,2272.0,90.0
2016-01-19 09:00:00,13858.0,84.0
2016-01-19 12:00:00,11514.0,4704.0
2016-01-19 15:00:00,354.0,14942.0
2016-01-19 18:00:00,154.0,14124.0
2016-01-19 21:00:00,92.0,1244.0
2016-01-20 00:00:00,90.0,148.0
2016-01-20 03:00:00,84.0,94.0
2016-01-20 06:00:00,4704.0,84.0
2016-01-20 09:00:00,14942.0,84.0
2016-01-20 12:00:00,14124.0,3602.0
2016-01-20 15:00:00,1244.0,15452.008000000002
2016-01-20 18:00:00,148.0,5760.047999999999
2016-01-20 21:00:00,94.0,300.012
2016-01-21 00:00:00,84.0,138.0
2016-01-21 03:00:00,84.0,84.0
2016-01-21 06:00:00,3602.0,86.0
2016-01-21 09:00:00,15452.008000000002,84.0
2016-01-21 12:00:00,5760.047999999999,4782.0
2016-01-21 15:00:00,300.012,15916.012000000002
2016-01-21 18:00:00,138.0,11320.048000000003
2016-01-21 21:00:00,84.0,828.012
2016-01-22 00:00:00,86.0,150.0
2016-01-22 03:00:00,84.0,82.0
2016-01-22 06:00:00,4782.0,86.0
2016-01-22 09:00:00,15916.012000000002,80.0
2016-01-22 12:00:00,11320.048000000003,390.0
2016-01-22 15:00:00,828.012,1116.0320000000002
2016-01-22 18:00:00,150.0,158.05999999999997
2016-01-22 21:00:00,82.0,84.012
2016-01-23 00:00:00,86.0,94.0
2016-01-23 03:00:00,80.0,84.0
2016-01-23 06:00:00,390.0,80.0
2016-01-23 09:00:00,1116.0320000000002,82.0
2016-01-23 12:00:00,158.05999999999997,80.0
2016-01-23 15:00:00,84.012,70.028
2016-01-23 18:00:00,94.0,36.048
2016-01-23 21:00:00,84.0,78.01599999999999
2016-01-24 00:00:00,80.0,98.0
2016-01-24 03:00:00,82.0,90.0
2016-01-24 06:00:00,80.0,86.0
2016-01-24 09:00:00,70.028,76.0
2016-01-24 12:00:00,36.048,3184.0
2016-01-24 15:00:00,78.01599999999999,16330.072
2016-01-24 18:00:00,98.0,10122.136
2016-01-24 21:00:00,90.0,334.03200000000004
2016-01-25 00:00:00,86.0,164.0
2016-01-25 03:00:00,76.0,86.0
2016-01-25 06:00:00,3184.0,88.0
2016-01-25 09:00:00,16330.072,82.0
2016-01-25 12:00:00,10122.136,4360.0
2016-01-25 15:00:00,334.03200000000004,15856.060000000001
2016-01-25 18:00:00,164.0,13936.136
2016-01-25 21:00:00,86.0,426.032
2016-01-26 00:00:00,88.0,158.0
2016-01-26 03:00:00,82.0,88.0
2016-01-26 06:00:00,4360.0,82.0
2016-01-26 09:00:00,15856.060000000001,80.0
2016-01-26 12:00:00,13936.136,2752.0
2016-01-26 15:00:00,426.032,16546.0
2016-01-26 18:00:00,158.0,14166.044000000002
2016-01-26 21:00:00,88.0,344.004
2016-01-27 00:00:00,82.0,146.0
2016-01-27 03:00:00,80.0,80.0
2016-01-27 06:00:00,2752.0,78.0
2016-01-27 09:00:00,16546.0,76.0
2016-01-27 12:00:00,14166.044000000002,2920.0
2016-01-27 15:00:00,344.004,16178.0
2016-01-27 18:00:00,146.0,15522.0
2016-01-27 21:00:00,80.0,770.0
