datetimes,load_profile,y
2016-01-01 00:15:00,11.46,10.48
2016-01-01 00:30:00,11.32,10.44
2016-01-01 00:45:00,11.62,10.48
2016-01-01 01:00:00,9.4,8.26
2016-01-01 01:15:00,10.58,9.58
2016-01-01 01:30:00,9.92,10.36
2016-01-01 01:45:00,9.22,11.88
2016-01-01 02:00:00,7.96,15.88
2016-01-01 02:15:00,10.52,13.26
2016-01-01 02:30:00,11.08,7.94
2016-01-01 02:45:00,11.3,6.74
2016-01-01 03:00:00,11.14,7.78
2016-01-01 03:15:00,11.2,10.5
2016-01-01 03:30:00,11.36,9.62
2016-01-01 03:45:00,11.4,13.16
2016-01-01 04:00:00,11.08,15.5
2016-01-01 04:15:00,10.48,14.02
2016-01-01 04:30:00,10.44,13.04
2016-01-01 04:45:00,10.48,9.74
2016-01-01 05:00:00,8.26,10.48
2016-01-01 05:15:00,9.58,9.42
2016-01-01 05:30:00,10.36,9.3
2016-01-01 05:45:00,11.88,9.28
2016-01-01 06:00:00,15.88,9.06
2016-01-01 06:15:00,13.26,10.32
2016-01-01 06:30:00,7.94,8.68
2016-01-01 06:45:00,6.74,4.32
2016-01-01 07:00:00,7.78,4.64
2016-01-01 07:15:00,10.5,8.08
2016-01-01 07:30:00,9.62,7.46
2016-01-01 07:45:00,13.16,7.6
2016-01-01 08:00:00,15.5,5.68
2016-01-01 08:15:00,14.02,7.94
2016-01-01 08:30:00,13.04,8.04
2016-01-01 08:45:00,9.74,8.58
2016-01-01 09:00:00,10.48,8.64
2016-01-01 09:15:00,9.42,6.16
2016-01-01 09:30:00,9.3,8.5
2016-01-01 09:45:00,9.28,8.08
2016-01-01 10:00:00,9.06,8.26
2016-01-01 10:15:00,10.32,8.6
2016-01-01 10:30:00,8.68,6.72
2016-01-01 10:45:00,4.32,5.1
2016-01-01 11:00:00,4.64,8.34
2016-01-01 11:15:00,8.08,8.08
2016-01-01 11:30:00,7.46,8.92
2016-01-01 11:45:00,7.6,8.54
2016-01-01 12:00:00,5.68,8.7
2016-01-01 12:15:00,7.94,7.9
2016-01-01 12:30:00,8.04,9.64
2016-01-01 12:45:00,8.58,10.28
2016-01-01 13:00:00,8.64,7.84
2016-01-01 13:15:00,6.16,10.9
2016-01-01 13:30:00,8.5,10.66
2016-01-01 13:45:00,8.08,10.46
2016-01-01 14:00:00,8.26,10.2
2016-01-01 14:15:00,8.6,10.46
2016-01-01 14:30:00,6.72,10.68
2016-01-01 14:45:00,5.1,10.78
2016-01-01 15:00:00,8.34,10.48
2016-01-01 15:15:00,8.08,10.46
2016-01-01 15:30:00,8.92,10.38
2016-01-01 15:45:00,8.54,10.78
2016-01-01 16:00:00,8.7,9.08
2016-01-01 16:15:00,7.9,10.92
2016-01-01 16:30:00,9.64,11.16
2016-01-01 16:45:00,10.28,10.12
2016-01-01 17:00:00,7.84,11.22
2016-01-01 17:15:00,10.9,10.84
2016-01-01 17:30:00,10.66,10.64
2016-01-01 17:45:00,10.46,8.58
2016-01-01 18:00:00,10.2,10.8
2016-01-01 18:15:00,10.46,7.96
2016-01-01 18:30:00,10.68,10.42
2016-01-01 18:45:00,10.78,11.0
2016-01-01 19:00:00,10.48,10.36
2016-01-01 19:15:00,10.46,9.02
2016-01-01 19:30:00,10.38,9.64
2016-01-01 19:45:00,10.78,10.68
2016-01-01 20:00:00,9.08,10.9
2016-01-01 20:15:00,10.92,10.62
2016-01-01 20:30:00,11.16,11.84
2016-01-01 20:45:00,10.12,12.0
2016-01-01 21:00:00,11.22,10.24
2016-01-01 21:15:00,10.84,10.94
2016-01-01 21:30:00,10.64,13.86
2016-01-01 21:45:00,8.58,15.56
2016-01-01 22:00:00,10.8,13.94
2016-01-01 22:15:00,7.96,12.8
2016-01-01 22:30:00,10.42,11.62
2016-01-01 22:45:00,11.0,14.7
2016-01-01 23:00:00,10.36,15.36
2016-01-01 23:15:00,9.02,16.28
2016-01-01 23:30:00,9.64,16.22
2016-01-01 23:45:00,10.68,12.06
2016-01-02 00:00:00,10.9,16.34
2016-01-02 00:15:00,10.62,16.54
2016-01-02 00:30:00,11.84,16.86
2016-01-02 00:45:00,12.0,12.46
2016-01-02 01:00:00,10.24,13.78
2016-01-02 01:15:00,10.94,12.72
2016-01-02 01:30:00,13.86,16.66
2016-01-02 01:45:00,15.56,16.22
2016-01-02 02:00:00,13.94,9.56
2016-01-02 02:15:00,12.8,11.52
2016-01-02 02:30:00,11.62,10.08
2016-01-02 02:45:00,14.7,11.4
2016-01-02 03:00:00,15.36,15.72
2016-01-02 03:15:00,16.28,17.34
2016-01-02 03:30:00,16.22,13.5
2016-01-02 03:45:00,12.06,7.02
2016-01-02 04:00:00,16.34,10.16
2016-01-02 04:15:00,16.54,10.04
2016-01-02 04:30:00,16.86,11.34
2016-01-02 04:45:00,12.46,12.32
2016-01-02 05:00:00,13.78,16.96
2016-01-02 05:15:00,12.72,18.72
2016-01-02 05:30:00,16.66,13.42
2016-01-02 05:45:00,16.22,7.1
2016-01-02 06:00:00,9.56,9.46
2016-01-02 06:15:00,11.52,10.7
2016-01-02 06:30:00,10.08,10.74
2016-01-02 06:45:00,11.4,10.8
2016-01-02 07:00:00,15.72,12.04
2016-01-02 07:15:00,17.34,10.96
2016-01-02 07:30:00,13.5,8.16
2016-01-02 07:45:00,7.02,9.86
2016-01-02 08:00:00,10.16,11.46
2016-01-02 08:15:00,10.04,11.52
2016-01-02 08:30:00,11.34,10.8
2016-01-02 08:45:00,12.32,9.48
2016-01-02 09:00:00,16.96,8.42
2016-01-02 09:15:00,18.72,9.64
2016-01-02 09:30:00,13.42,10.92
2016-01-02 09:45:00,7.1,10.82
2016-01-02 10:00:00,9.46,12.1
2016-01-02 10:15:00,10.7,9.22
2016-01-02 10:30:00,10.74,10.12
2016-01-02 10:45:00,10.8,9.48
2016-01-02 11:00:00,12.04,10.46
2016-01-02 11:15:00,10.96,12.14
2016-01-02 11:30:00,8.16,16.02
2016-01-02 11:45:00,9.86,16.44
2016-01-02 12:00:00,11.46,13.16
2016-01-02 12:15:00,11.52,9.52
2016-01-02 12:30:00,10.8,10.04
2016-01-02 12:45:00,9.48,11.48
2016-01-02 13:00:00,8.42,11.7
2016-01-02 13:15:00,9.64,11.96
2016-01-02 13:30:00,10.92,11.7
2016-01-02 13:45:00,10.82,10.88
2016-01-02 14:00:00,12.1,12.22
2016-01-02 14:15:00,9.22,16.62
2016-01-02 14:30:00,10.12,17.34
2016-01-02 14:45:00,9.48,12.08
2016-01-02 15:00:00,10.46,6.62
2016-01-02 15:15:00,12.14,11.22
2016-01-02 15:30:00,16.02,10.52
2016-01-02 15:45:00,16.44,11.3
2016-01-02 16:00:00,13.16,13.64
2016-01-02 16:15:00,9.52,12.5
2016-01-02 16:30:00,10.04,12.62
2016-01-02 16:45:00,11.48,14.72
2016-01-02 17:00:00,11.7,16.18
2016-01-02 17:15:00,11.96,16.32
2016-01-02 17:30:00,11.7,16.02
2016-01-02 17:45:00,10.88,12.48
2016-01-02 18:00:00,12.22,16.32
2016-01-02 18:15:00,16.62,16.56
2016-01-02 18:30:00,17.34,16.8
2016-01-02 18:45:00,12.08,16.92
2016-01-02 19:00:00,6.62,10.34
2016-01-02 19:15:00,11.22,12.56
2016-01-02 19:30:00,10.52,16.94
2016-01-02 19:45:00,11.3,17.2
2016-01-02 20:00:00,13.64,14.08
2016-01-02 20:15:00,12.5,9.62
2016-01-02 20:30:00,12.62,10.7
2016-01-02 20:45:00,14.72,11.96
2016-01-02 21:00:00,16.18,12.28
2016-01-02 21:15:00,16.32,16.56
2016-01-02 21:30:00,16.02,17.0
2016-01-02 21:45:00,12.48,12.76
2016-01-02 22:00:00,16.32,15.5
2016-01-02 22:15:00,16.56,12.42
2016-01-02 22:30:00,16.8,11.88
2016-01-02 22:45:00,16.92,12.0
2016-01-02 23:00:00,10.34,11.92
2016-01-02 23:15:00,12.56,10.86
2016-01-02 23:30:00,16.94,11.78
2016-01-02 23:45:00,17.2,11.88
2016-01-03 00:00:00,14.08,11.92
2016-01-03 00:15:00,9.62,11.84
2016-01-03 00:30:00,10.7,11.82
2016-01-03 00:45:00,11.96,10.68
2016-01-03 01:00:00,12.28,11.54
2016-01-03 01:15:00,16.56,14.14
2016-01-03 01:30:00,17.0,16.0
2016-01-03 01:45:00,12.76,11.6
2016-01-03 02:00:00,15.5,6.62
2016-01-03 02:15:00,12.42,11.16
2016-01-03 02:30:00,11.88,10.24
2016-01-03 02:45:00,12.0,11.36
2016-01-03 03:00:00,11.92,11.4
2016-01-03 03:15:00,10.86,11.44
2016-01-03 03:30:00,11.78,11.44
2016-01-03 03:45:00,11.88,11.34
2016-01-03 04:00:00,11.92,10.2
2016-01-03 04:15:00,11.84,11.3
2016-01-03 04:30:00,11.82,11.18
2016-01-03 04:45:00,10.68,15.42
2016-01-03 05:00:00,11.54,16.48
2016-01-03 05:15:00,14.14,10.2
2016-01-03 05:30:00,16.0,4.72
2016-01-03 05:45:00,11.6,7.44
2016-01-03 06:00:00,6.62,9.82
2016-01-03 06:15:00,11.16,12.04
2016-01-03 06:30:00,10.24,16.02
2016-01-03 06:45:00,11.36,12.54
2016-01-03 07:00:00,11.4,7.96
2016-01-03 07:15:00,11.44,9.94
2016-01-03 07:30:00,11.44,6.92
2016-01-03 07:45:00,11.34,9.72
2016-01-03 08:00:00,10.2,9.76
2016-01-03 08:15:00,11.3,9.84
2016-01-03 08:30:00,11.18,10.06
2016-01-03 08:45:00,15.42,10.0
2016-01-03 09:00:00,16.48,7.54
2016-01-03 09:15:00,10.2,8.94
2016-01-03 09:30:00,4.72,8.84
2016-01-03 09:45:00,7.44,9.42
2016-01-03 10:00:00,9.82,9.08
2016-01-03 10:15:00,12.04,7.52
2016-01-03 10:30:00,16.02,8.18
2016-01-03 10:45:00,12.54,8.78
2016-01-03 11:00:00,7.96,9.32
2016-01-03 11:15:00,9.94,14.4
2016-01-03 11:30:00,6.92,15.18
2016-01-03 11:45:00,9.72,8.16
2016-01-03 12:00:00,9.76,9.42
2016-01-03 12:15:00,9.84,8.08
2016-01-03 12:30:00,10.06,10.06
2016-01-03 12:45:00,10.0,13.22
2016-01-03 13:00:00,7.54,12.32
2016-01-03 13:15:00,8.94,14.84
2016-01-03 13:30:00,8.84,12.94
2016-01-03 13:45:00,9.42,16.02
2016-01-03 14:00:00,9.08,16.4
2016-01-03 14:15:00,7.52,15.68
2016-01-03 14:30:00,8.18,15.3
2016-01-03 14:45:00,8.78,13.5
2016-01-03 15:00:00,9.32,15.3
2016-01-03 15:15:00,14.4,16.5
2016-01-03 15:30:00,15.18,16.06
2016-01-03 15:45:00,8.16,11.34
2016-01-03 16:00:00,9.42,13.5
2016-01-03 16:15:00,8.08,14.18
2016-01-03 16:30:00,10.06,16.32
2016-01-03 16:45:00,13.22,16.12
2016-01-03 17:00:00,12.32,13.36
2016-01-03 17:15:00,14.84,16.96
2016-01-03 17:30:00,12.94,17.0
2016-01-03 17:45:00,16.02,15.0
2016-01-03 18:00:00,16.4,12.86
2016-01-03 18:15:00,15.68,12.48
2016-01-03 18:30:00,15.3,12.58
2016-01-03 18:45:00,13.5,17.12
2016-01-03 19:00:00,15.3,11.74
2016-01-03 19:15:00,16.5,12.58
2016-01-03 19:30:00,16.06,12.54
2016-01-03 19:45:00,11.34,16.0
2016-01-03 20:00:00,13.5,17.06
2016-01-03 20:15:00,14.18,15.4
2016-01-03 20:30:00,16.32,11.24
2016-01-03 20:45:00,16.12,11.64
2016-01-03 21:00:00,13.36,11.06
2016-01-03 21:15:00,16.96,11.7
2016-01-03 21:30:00,17.0,11.5
2016-01-03 21:45:00,15.0,13.42
2016-01-03 22:00:00,12.86,12.9
2016-01-03 22:15:00,12.48,11.98
2016-01-03 22:30:00,12.58,12.58
2016-01-03 22:45:00,17.12,17.74
2016-01-03 23:00:00,11.74,18.24
2016-01-03 23:15:00,12.58,18.22
2016-01-03 23:30:00,12.54,13.58
2016-01-03 23:45:00,16.0,10.12
2016-01-04 00:00:00,17.06,11.9
2016-01-04 00:15:00,15.4,11.7
2016-01-04 00:30:00,11.24,12.54
